"image","xml","frame_index","source","has_object"
"ball_test_20260730_172702_f00003140_t0000108903.jpg","ball_test_20260730_172702_f00003140_t0000108903.xml","3140","empty","0"
"ball_test_20260730_172702_f00003150_t0000109250.jpg","ball_test_20260730_172702_f00003150_t0000109250.xml","3150","empty","0"
"ball_test_20260730_172702_f00003160_t0000109597.jpg","ball_test_20260730_172702_f00003160_t0000109597.xml","3160","empty","0"
"ball_test_20260730_172702_f00003170_t0000109943.jpg","ball_test_20260730_172702_f00003170_t0000109943.xml","3170","empty","0"
"ball_test_20260730_172702_f00003180_t0000110290.jpg","ball_test_20260730_172702_f00003180_t0000110290.xml","3180","empty","0"
"ball_test_20260730_172702_f00003190_t0000110637.jpg","ball_test_20260730_172702_f00003190_t0000110637.xml","3190","empty","0"
"ball_test_20260730_172702_f00003200_t0000110984.jpg","ball_test_20260730_172702_f00003200_t0000110984.xml","3200","empty","0"
"ball_test_20260730_172702_f00003210_t0000111331.jpg","ball_test_20260730_172702_f00003210_t0000111331.xml","3210","empty","0"
"ball_test_20260730_172702_f00003220_t0000111678.jpg","ball_test_20260730_172702_f00003220_t0000111678.xml","3220","empty","0"
"ball_test_20260730_172702_f00003230_t0000112024.jpg","ball_test_20260730_172702_f00003230_t0000112024.xml","3230","empty","0"
"ball_test_20260730_172702_f00003240_t0000112371.jpg","ball_test_20260730_172702_f00003240_t0000112371.xml","3240","empty","0"
"ball_test_20260730_172702_f00003250_t0000112718.jpg","ball_test_20260730_172702_f00003250_t0000112718.xml","3250","empty","0"
"ball_test_20260730_172702_f00003260_t0000113065.jpg","ball_test_20260730_172702_f00003260_t0000113065.xml","3260","empty","0"
"ball_test_20260730_172702_f00003290_t0000114105.jpg","ball_test_20260730_172702_f00003290_t0000114105.xml","3290","empty","0"
"ball_test_20260730_172702_f00003300_t0000114452.jpg","ball_test_20260730_172702_f00003300_t0000114452.xml","3300","empty","0"
"ball_test_20260730_172702_f00003310_t0000114799.jpg","ball_test_20260730_172702_f00003310_t0000114799.xml","3310","empty","0"
"ball_test_20260730_172702_f00003340_t0000115839.jpg","ball_test_20260730_172702_f00003340_t0000115839.xml","3340","empty","0"
"ball_test_20260730_172702_f00003350_t0000116186.jpg","ball_test_20260730_172702_f00003350_t0000116186.xml","3350","empty","0"
"ball_test_20260730_172702_f00003360_t0000116533.jpg","ball_test_20260730_172702_f00003360_t0000116533.xml","3360","empty","0"
"ball_test_20260730_172702_f00003370_t0000116880.jpg","ball_test_20260730_172702_f00003370_t0000116880.xml","3370","empty","0"
"ball_test_20260730_172702_f00003380_t0000117227.jpg","ball_test_20260730_172702_f00003380_t0000117227.xml","3380","empty","0"
"ball_test_20260730_172702_f00003390_t0000117574.jpg","ball_test_20260730_172702_f00003390_t0000117574.xml","3390","empty","0"
"ball_test_20260730_172702_f00003400_t0000117920.jpg","ball_test_20260730_172702_f00003400_t0000117920.xml","3400","empty","0"
"ball_test_20260730_172702_f00003410_t0000118267.jpg","ball_test_20260730_172702_f00003410_t0000118267.xml","3410","empty","0"
"ball_test_20260730_172702_f00003420_t0000118614.jpg","ball_test_20260730_172702_f00003420_t0000118614.xml","3420","empty","0"
"ball_test_20260730_172702_f00003430_t0000118961.jpg","ball_test_20260730_172702_f00003430_t0000118961.xml","3430","empty","0"
"ball_test_20260730_172702_f00003440_t0000119308.jpg","ball_test_20260730_172702_f00003440_t0000119308.xml","3440","empty","0"
"ball_test_20260730_172702_f00003450_t0000119655.jpg","ball_test_20260730_172702_f00003450_t0000119655.xml","3450","empty","0"
"ball_test_20260730_172702_f00003460_t0000120001.jpg","ball_test_20260730_172702_f00003460_t0000120001.xml","3460","empty","0"
"ball_test_20260730_172702_f00003510_t0000121736.jpg","ball_test_20260730_172702_f00003510_t0000121736.xml","3510","empty","0"
"ball_test_20260730_172702_f00003530_t0000122429.jpg","ball_test_20260730_172702_f00003530_t0000122429.xml","3530","empty","0"
"ball_test_20260730_172702_f00003550_t0000123123.jpg","ball_test_20260730_172702_f00003550_t0000123123.xml","3550","empty","0"
"ball_test_20260730_172702_f00003560_t0000123470.jpg","ball_test_20260730_172702_f00003560_t0000123470.xml","3560","empty","0"
"ball_test_20260730_172702_f00003570_t0000123816.jpg","ball_test_20260730_172702_f00003570_t0000123816.xml","3570","empty","0"
"ball_test_20260730_172702_f00003580_t0000124163.jpg","ball_test_20260730_172702_f00003580_t0000124163.xml","3580","empty","0"
"ball_test_20260730_172702_f00003590_t0000124510.jpg","ball_test_20260730_172702_f00003590_t0000124510.xml","3590","empty","0"
"ball_test_20260730_172702_f00003600_t0000124857.jpg","ball_test_20260730_172702_f00003600_t0000124857.xml","3600","empty","0"
"ball_test_20260730_172702_f00003610_t0000125204.jpg","ball_test_20260730_172702_f00003610_t0000125204.xml","3610","empty","0"
"ball_test_20260730_172702_f00003620_t0000125551.jpg","ball_test_20260730_172702_f00003620_t0000125551.xml","3620","empty","0"
"ball_test_20260730_172702_f00003630_t0000125897.jpg","ball_test_20260730_172702_f00003630_t0000125897.xml","3630","empty","0"
"ball_test_20260730_172702_f00003640_t0000126244.jpg","ball_test_20260730_172702_f00003640_t0000126244.xml","3640","empty","0"
"ball_test_20260730_172702_f00003650_t0000126591.jpg","ball_test_20260730_172702_f00003650_t0000126591.xml","3650","empty","0"
"ball_test_20260730_172702_f00003660_t0000126938.jpg","ball_test_20260730_172702_f00003660_t0000126938.xml","3660","empty","0"
"ball_test_20260730_172702_f00003670_t0000127285.jpg","ball_test_20260730_172702_f00003670_t0000127285.xml","3670","empty","0"
"ball_test_20260730_172702_f00003680_t0000127632.jpg","ball_test_20260730_172702_f00003680_t0000127632.xml","3680","empty","0"
"ball_test_20260730_172702_f00003690_t0000127978.jpg","ball_test_20260730_172702_f00003690_t0000127978.xml","3690","empty","0"
"ball_test_20260730_172702_f00003710_t0000128672.jpg","ball_test_20260730_172702_f00003710_t0000128672.xml","3710","empty","0"
"ball_test_20260730_172702_f00003720_t0000129019.jpg","ball_test_20260730_172702_f00003720_t0000129019.xml","3720","empty","0"
"ball_test_20260730_172702_f00003730_t0000129366.jpg","ball_test_20260730_172702_f00003730_t0000129366.xml","3730","empty","0"
"ball_test_20260730_172702_f00003740_t0000129712.jpg","ball_test_20260730_172702_f00003740_t0000129712.xml","3740","empty","0"
"ball_test_20260730_172702_f00003750_t0000130059.jpg","ball_test_20260730_172702_f00003750_t0000130059.xml","3750","empty","0"
"ball_test_20260730_172702_f00003760_t0000130406.jpg","ball_test_20260730_172702_f00003760_t0000130406.xml","3760","empty","0"
"ball_test_20260730_172702_f00003770_t0000130753.jpg","ball_test_20260730_172702_f00003770_t0000130753.xml","3770","empty","0"
"ball_test_20260730_172702_f00003780_t0000131100.jpg","ball_test_20260730_172702_f00003780_t0000131100.xml","3780","empty","0"
"ball_test_20260730_172702_f00003790_t0000131447.jpg","ball_test_20260730_172702_f00003790_t0000131447.xml","3790","empty","0"
"ball_test_20260730_172702_f00003800_t0000131793.jpg","ball_test_20260730_172702_f00003800_t0000131793.xml","3800","empty","0"
"ball_test_20260730_172702_f00003810_t0000132140.jpg","ball_test_20260730_172702_f00003810_t0000132140.xml","3810","empty","0"
"ball_test_20260730_172702_f00003830_t0000132834.jpg","ball_test_20260730_172702_f00003830_t0000132834.xml","3830","empty","0"
"ball_test_20260730_172702_f00003840_t0000133181.jpg","ball_test_20260730_172702_f00003840_t0000133181.xml","3840","empty","0"
"ball_test_20260730_172702_f00003850_t0000133528.jpg","ball_test_20260730_172702_f00003850_t0000133528.xml","3850","empty","0"
"ball_test_20260730_172702_f00003860_t0000133874.jpg","ball_test_20260730_172702_f00003860_t0000133874.xml","3860","empty","0"
"ball_test_20260730_172702_f00003870_t0000134221.jpg","ball_test_20260730_172702_f00003870_t0000134221.xml","3870","empty","0"
"ball_test_20260730_172702_f00003930_t0000136302.jpg","ball_test_20260730_172702_f00003930_t0000136302.xml","3930","empty","0"
